transaction_id,customer_id,amount,timestamp,payment_method,merchant_category,customer_avg_amount,customer_transaction_count,account_age_days,device_id,device_age_days,is_new_device,transaction_location,customer_location,transactions_last_10min,failed_attempts_last_10min,is_fraud
TX141670,C10236,2112.32,2026-08-18 09:22:09,Debit Card,Food & Beverage,1103.72,48,95,D62865,7,1,Chennai,Chennai,1,0,0
TX115654,C10680,1964.48,2026-08-18 09:22:27,UPI,Travel,2826.69,278,779,D20680,257,0,Chennai,Chennai,1,0,0
TX125187,C10380,2055.99,2026-08-18 09:23:32,UPI,Entertainment,2121.31,236,555,D20380,69,0,Hyderabad,Hyderabad,1,1,0
TX128439,C11311,798.75,2026-08-18 09:24:12,UPI,Travel,1416.51,22,648,D21311,81,0,Mumbai,Mumbai,3,0,0
TX145677,C10227,1763.27,2026-08-18 09:24:16,Credit Card,Electronics,1472.53,266,17,D20227,219,0,Bengaluru,Bengaluru,2,0,0
TX136752,C10622,1958.76,2026-08-18 09:24:30,Credit Card,Entertainment,3399.5,69,672,D20622,350,0,Chennai,Chennai,1,0,0
TX128818,C10852,4098.68,2026-08-18 09:25:45,UPI,Entertainment,3344.69,37,780,D20852,121,0,Pune,Pune,1,0,0
TX140488,C11455,2919.88,2026-08-18 09:26:17,Credit Card,Food & Beverage,3704.71,84,287,D81075,7,1,Bengaluru,Bengaluru,1,0,0
TX139668,C10329,581.53,2026-08-18 09:27:26,Net Banking,Services,580.67,45,709,D20329,109,0,Mumbai,Mumbai,1,0,0
TX101544,C10697,1368.09,2026-08-18 09:27:55,UPI,Travel,899.61,120,1165,D20697,344,0,Chennai,Chennai,1,0,0
TX100770,C10947,8475.86,2026-08-18 09:29:40,UPI,Electronics,9093.26,92,186,D20947,288,0,Hyderabad,Hyderabad,2,0,0
TX139205,C10872,1218.6,2026-08-18 09:31:36,Debit Card,Entertainment,833.66,122,846,D20872,47,0,Mumbai,Mumbai,1,0,0
TX120823,C11053,901.79,2026-08-18 09:31:39,Credit Card,Entertainment,1849.08,147,689,D21053,232,0,Mumbai,Mumbai,1,0,0
TX121886,C11402,2778.16,2026-08-18 09:31:39,UPI,Retail,1412.83,54,971,D21402,183,0,Bengaluru,Bengaluru,1,0,0
TX120040,C11461,2936.19,2026-08-18 09:31:56,Credit Card,Services,3397.94,147,139,D21461,260,0,Pune,Pune,1,0,0
TX115780,C10976,1680.56,2026-08-18 09:32:30,Debit Card,Services,1432.86,113,707,D20976,86,0,Kolkata,Kolkata,1,0,0
TX117537,C10000,1239.37,2026-08-18 09:32:46,Credit Card,Food & Beverage,1907.8,280,1140,D20000,50,0,Mumbai,Mumbai,1,0,0
TX116826,C10485,1578.8,2026-08-18 09:33:12,Net Banking,Travel,1167.72,44,454,D20485,159,0,Bengaluru,Bengaluru,1,0,0
TX130310,C10955,1334.05,2026-08-18 09:33:23,Credit Card,Travel,2435.4,220,819,D20955,351,0,Chennai,Chennai,2,0,0
TX107850,C11312,39806.53,2026-08-18 09:34:05,Credit Card,Electronics,3250.98,285,509,D65432,0,1,Mumbai,Hyderabad,1,0,1
TX122651,C10706,5723.71,2026-08-18 09:38:52,UPI,Services,3885.37,91,168,D20706,171,0,Delhi,Delhi,1,0,0
TX139481,C10359,2959.52,2026-08-18 09:38:55,UPI,Travel,3998.13,51,34,D20359,172,0,Kolkata,Kolkata,1,0,0
TX110601,C10077,9056.49,2026-08-18 09:39:11,UPI,Electronics,4617.07,144,410,D20077,48,0,Chennai,Chennai,1,0,0
TX144727,C11201,856.95,2026-08-18 09:39:21,Debit Card,Services,515.98,133,326,D21201,270,0,Mumbai,Mumbai,1,0,0
TX131430,C10387,3562.25,2026-08-18 09:39:23,UPI,Retail,2389.45,167,333,D20387,77,0,Pune,Pune,1,0,0
TX142684,C10147,1358.58,2026-08-18 09:39:28,UPI,Travel,1653.96,215,744,D20147,48,0,Ahmedabad,Ahmedabad,1,0,0
TX131017,C11176,6741.29,2026-08-18 09:39:54,UPI,Services,8614.89,137,865,D21176,127,0,Delhi,Delhi,1,0,0
TX135044,C11000,2002.36,2026-08-18 09:40:45,UPI,Retail,1578.25,235,24,D21000,60,0,Mumbai,Mumbai,1,0,0
TX134313,C10069,68707.53,2026-08-18 09:40:59,Credit Card,Travel,4115.5,217,1164,D32700,0,1,Hyderabad,Chennai,1,0,1
TX141712,C11078,1745.49,2026-08-18 09:42:23,UPI,Electronics,2226.95,225,934,D21078,32,0,Kolkata,Kolkata,1,0,0
TX147253,C11481,7473.13,2026-08-18 09:43:33,Net Banking,Retail,2477.48,75,330,D82332,0,1,Delhi,Hyderabad,3,2,1
TX103248,C10804,461.66,2026-08-18 09:44:33,UPI,Electronics,884.34,173,945,D20804,285,0,Ahmedabad,Ahmedabad,1,0,0
TX126486,C10485,1593.02,2026-08-18 09:44:58,UPI,Retail,1167.72,44,454,D20485,321,0,Bengaluru,Bengaluru,1,1,0
TX114296,C10734,7563.37,2026-08-18 09:47:58,UPI,Food & Beverage,7402.76,169,1181,D20734,138,0,Ahmedabad,Ahmedabad,1,0,0
TX100378,C11416,13100.15,2026-08-18 09:50:16,UPI,Entertainment,14416.9,12,85,D21416,237,0,Pune,Pune,1,0,0
TX145068,C10588,2326.61,2026-08-18 09:50:17,Net Banking,Food & Beverage,2784.01,67,351,D20588,303,0,Hyderabad,Hyderabad,1,0,0
TX135092,C10183,8668.38,2026-08-18 09:50:20,Debit Card,Services,9475.22,265,718,D20183,154,0,Mumbai,Bengaluru,1,0,0
TX133466,C10458,7204.04,2026-08-18 09:51:06,UPI,Food & Beverage,12972.12,218,81,D20458,194,0,Pune,Pune,2,0,0
TX127344,C10367,1994.57,2026-08-18 09:52:33,Debit Card,Electronics,2516.65,152,498,D20367,120,0,Bengaluru,Bengaluru,1,0,0
TX138771,C10113,554.6,2026-08-18 09:53:02,UPI,Travel,745.12,238,126,D20113,59,0,Hyderabad,Hyderabad,1,0,0
TX136677,C10512,4756.79,2026-08-18 09:53:41,Credit Card,Entertainment,4499.99,213,174,D20512,218,0,Mumbai,Mumbai,2,0,0
TX128477,C10301,2147.5,2026-08-18 09:53:59,Debit Card,Retail,2812.65,84,395,D20301,351,0,Delhi,Delhi,1,0,0
TX124076,C10406,1616.0,2026-08-18 09:55:28,Net Banking,Retail,1697.19,34,964,D20406,358,0,Chennai,Chennai,1,0,0
TX143631,C10951,4279.94,2026-08-18 09:58:53,UPI,Entertainment,3879.63,184,32,D20951,360,0,Hyderabad,Hyderabad,3,0,0
TX119981,C10458,7907.39,2026-08-18 09:59:23,Credit Card,Retail,12972.12,218,81,D20458,317,0,Pune,Pune,1,0,0
TX105114,C11260,590.12,2026-08-18 09:59:43,UPI,Electronics,596.78,218,649,D21260,348,0,Ahmedabad,Ahmedabad,1,0,0
TX113275,C10899,1788.1,2026-08-18 10:00:16,UPI,Services,2717.22,225,416,D20899,52,0,Pune,Pune,1,0,0
TX120859,C10016,2832.84,2026-08-18 10:00:25,Net Banking,Travel,2160.97,63,1139,D20016,113,0,Pune,Pune,1,0,0
TX115650,C10519,2015.57,2026-08-18 10:00:34,UPI,Electronics,1640.08,188,1045,D20519,314,0,Bengaluru,Bengaluru,1,0,0
TX125084,C10616,3171.9,2026-08-18 10:02:00,Debit Card,Entertainment,4842.08,34,1150,D20616,310,0,Chennai,Chennai,1,0,0
TX147532,C10415,5536.18,2026-08-18 10:05:30,Credit Card,Food & Beverage,6203.02,68,825,D20415,303,0,Pune,Pune,1,0,0
TX109248,C11298,3390.35,2026-08-18 10:05:38,UPI,Entertainment,4498.14,197,279,D21298,136,0,Pune,Pune,1,0,0
TX110512,C11124,3151.85,2026-08-18 10:05:39,Credit Card,Retail,3350.25,50,179,D21124,163,0,Pune,Pune,2,0,0
TX112017,C11139,13025.24,2026-08-18 10:07:38,UPI,Entertainment,6707.83,132,751,D21139,185,0,Bengaluru,Bengaluru,1,0,0
TX148456,C10993,3488.21,2026-08-18 10:07:57,UPI,Food & Beverage,5060.46,276,470,D20993,177,0,Kolkata,Kolkata,1,0,0
TX115816,C10698,3640.1,2026-08-18 10:08:51,UPI,Retail,4341.17,33,1023,D20698,36,0,Pune,Pune,1,0,0
TX132598,C10240,2353.11,2026-08-18 10:09:13,Credit Card,Services,3132.65,43,632,D20240,290,0,Bengaluru,Bengaluru,1,0,0
TX127463,C10959,2406.75,2026-08-18 10:09:16,Net Banking,Travel,2909.35,109,40,D20959,126,0,Chennai,Chennai,1,0,0
TX141125,C11220,2825.79,2026-08-18 10:09:42,Credit Card,Travel,3213.85,287,1008,D21220,96,0,Delhi,Delhi,1,0,0
TX107961,C10504,6487.73,2026-08-18 10:10:29,UPI,Retail,6355.49,270,469,D20504,276,0,Chennai,Chennai,1,0,0
TX102729,C11259,1296.52,2026-08-18 10:10:54,UPI,Food & Beverage,1815.16,159,669,D21259,195,0,Pune,Bengaluru,1,0,0
TX144071,C10392,2317.58,2026-08-18 10:11:53,UPI,Food & Beverage,3164.23,20,1095,D20392,364,0,Pune,Pune,1,0,0
TX113953,C10257,8098.92,2026-08-18 10:12:39,Debit Card,Retail,8565.38,268,911,D20257,39,0,Mumbai,Mumbai,1,0,0
TX130373,C10878,1820.97,2026-08-18 10:12:55,Credit Card,Services,1888.0,133,1068,D20878,215,0,Ahmedabad,Ahmedabad,3,0,0
TX133760,C10211,4240.74,2026-08-18 10:14:08,Net Banking,Retail,6037.22,282,993,D20211,67,0,Delhi,Delhi,1,0,0
TX133428,C11256,6745.97,2026-08-18 10:15:53,Credit Card,Entertainment,10226.44,140,1189,D21256,306,0,Kolkata,Kolkata,1,0,0
TX116445,C10288,2734.34,2026-08-18 10:16:06,UPI,Travel,3126.83,209,32,D20288,337,0,Pune,Pune,1,1,0
TX111320,C10966,865.02,2026-08-18 10:17:13,UPI,Entertainment,767.61,244,236,D20966,152,0,Bengaluru,Bengaluru,1,0,0
TX103965,C10395,8718.28,2026-08-18 10:18:00,UPI,Entertainment,5827.23,116,235,D20395,56,0,Ahmedabad,Ahmedabad,1,0,0
TX143167,C10671,1787.35,2026-08-18 10:18:26,Debit Card,Services,852.33,192,497,D20671,188,0,Pune,Pune,1,0,0
TX120955,C11085,3869.21,2026-08-18 10:18:33,Credit Card,Electronics,3044.12,281,1024,D21085,305,0,Mumbai,Mumbai,1,0,0
TX105998,C11133,1215.87,2026-08-18 10:19:04,Debit Card,Entertainment,1170.49,100,700,D21133,174,0,Kolkata,Kolkata,1,0,0
TX115215,C10129,939.15,2026-08-18 10:19:25,UPI,Services,719.55,256,267,D20129,215,0,Bengaluru,Bengaluru,2,1,0
TX148200,C10204,3452.93,2026-08-18 10:20:30,UPI,Food & Beverage,3559.64,84,444,D20204,104,0,Delhi,Delhi,1,0,0
TX137564,C10638,5570.23,2026-08-18 10:20:37,UPI,Retail,4784.97,74,1046,D20638,98,0,Bengaluru,Bengaluru,1,0,0
TX145279,C10795,2519.59,2026-08-18 10:23:00,UPI,Services,3832.65,100,897,D20795,107,0,Delhi,Delhi,1,0,0
TX113566,C10429,7565.63,2026-08-18 10:23:02,Debit Card,Services,8565.98,287,925,D20429,219,0,Chennai,Chennai,1,0,0
TX129110,C10490,2624.42,2026-08-18 10:24:58,UPI,Retail,2608.65,59,956,D20490,144,0,Ahmedabad,Ahmedabad,2,0,0
TX137643,C11185,1890.61,2026-08-18 10:25:46,UPI,Retail,2643.49,156,971,D21185,161,0,Ahmedabad,Ahmedabad,1,0,0
TX145330,C10416,6283.03,2026-08-18 10:26:48,Credit Card,Travel,4196.74,54,365,D20416,64,0,Chennai,Chennai,2,0,0
TX106198,C10544,4082.63,2026-08-18 10:26:53,UPI,Food & Beverage,2866.91,111,876,D20544,66,0,Chennai,Chennai,3,0,0
TX114554,C10901,1660.7,2026-08-18 10:27:41,UPI,Entertainment,2533.74,251,983,D20901,216,0,Hyderabad,Hyderabad,1,0,0
TX132426,C10746,1654.42,2026-08-18 10:28:57,UPI,Electronics,2361.34,134,1119,D20746,227,0,Hyderabad,Hyderabad,1,0,0
TX126726,C10681,750.77,2026-08-18 10:30:16,UPI,Retail,923.75,292,97,D20681,292,0,Delhi,Delhi,3,0,0
TX102242,C11352,2903.26,2026-08-18 10:31:32,UPI,Retail,5100.3,172,469,D21352,127,0,Delhi,Delhi,1,0,0
TX136853,C10252,4722.47,2026-08-18 10:31:32,UPI,Services,2940.95,35,182,D20252,153,0,Ahmedabad,Ahmedabad,3,0,0
TX141334,C10295,1121.64,2026-08-18 10:32:59,UPI,Entertainment,741.42,223,788,D20295,189,0,Bengaluru,Delhi,1,0,0
TX110277,C10576,2874.27,2026-08-18 10:33:28,Credit Card,Food & Beverage,4063.75,51,646,D20576,199,0,Pune,Pune,1,0,0
TX118301,C11264,1062.69,2026-08-18 10:34:21,UPI,Entertainment,1156.91,190,97,D21264,209,0,Delhi,Delhi,1,0,0
TX132813,C11137,7677.83,2026-08-18 10:34:24,UPI,Electronics,7271.29,146,577,D21137,231,0,Kolkata,Kolkata,1,0,0
TX116417,C10638,5393.75,2026-08-18 10:35:08,Credit Card,Food & Beverage,4784.97,74,1046,D81013,4,1,Bengaluru,Bengaluru,1,0,0
TX135887,C10393,3862.11,2026-08-18 10:36:34,UPI,Electronics,3351.18,162,573,D20393,227,0,Kolkata,Kolkata,1,0,0
TX120714,C11075,1748.42,2026-08-18 10:37:39,UPI,Electronics,2476.24,109,873,D21075,80,0,Mumbai,Mumbai,1,0,0
TX109567,C10199,2103.61,2026-08-18 10:39:10,Net Banking,Entertainment,2568.45,127,780,D20199,207,0,Mumbai,Mumbai,1,0,0
TX149709,C10569,2641.79,2026-08-18 10:39:41,Debit Card,Electronics,3838.97,155,924,D20569,161,0,Kolkata,Kolkata,1,0,0
TX110721,C10682,2898.84,2026-08-18 10:39:42,UPI,Food & Beverage,1757.4,287,430,D20682,183,0,Mumbai,Mumbai,1,0,0
TX109055,C11157,2886.23,2026-08-18 10:40:23,Credit Card,Electronics,2918.08,44,1072,D21157,339,0,Ahmedabad,Ahmedabad,1,0,0
TX113948,C10245,1400.03,2026-08-18 10:43:17,UPI,Services,1265.97,79,633,D20245,294,0,Chennai,Chennai,2,0,0
TX147482,C11057,4340.91,2026-08-18 10:43:50,Credit Card,Entertainment,4563.18,39,711,D21057,310,0,Delhi,Delhi,1,0,0
TX144936,C11241,2153.94,2026-08-18 10:44:23,UPI,Travel,1979.11,285,1081,D21241,119,0,Mumbai,Mumbai,1,0,0
TX101391,C10223,882.95,2026-08-18 10:45:43,Credit Card,Travel,913.47,227,1106,D20223,94,0,Chennai,Chennai,1,0,0
TX111699,C10509,2110.34,2026-08-18 10:46:48,Credit Card,Electronics,1357.91,180,981,D20509,259,0,Hyderabad,Hyderabad,1,0,0
TX109042,C11456,3120.38,2026-08-18 10:46:58,Debit Card,Retail,3837.56,299,598,D21456,63,0,Kolkata,Kolkata,2,0,0
TX118621,C10141,898.33,2026-08-18 10:48:05,UPI,Retail,1363.11,105,672,D20141,312,0,Chennai,Chennai,1,0,0
TX107993,C10650,5976.46,2026-08-18 10:49:28,UPI,Retail,8491.48,241,798,D20650,214,0,Bengaluru,Bengaluru,2,0,0
TX130538,C11143,2513.35,2026-08-18 10:49:47,UPI,Food & Beverage,3176.5,144,884,D21143,105,0,Mumbai,Mumbai,1,0,0
TX107038,C10782,4330.09,2026-08-18 10:49:52,UPI,Entertainment,2215.47,159,282,D20782,262,0,Mumbai,Mumbai,1,0,0
TX110177,C10227,1975.54,2026-08-18 10:50:22,Debit Card,Food & Beverage,1472.53,266,17,D20227,167,0,Bengaluru,Bengaluru,1,0,0
TX137341,C11354,4119.34,2026-08-18 10:51:10,Credit Card,Travel,6316.59,149,1165,D21354,69,0,Ahmedabad,Ahmedabad,1,0,0
TX123426,C11422,1880.7,2026-08-18 10:53:15,Credit Card,Entertainment,2251.55,83,727,D21422,253,0,Bengaluru,Bengaluru,1,0,0
TX149799,C10117,5499.84,2026-08-18 10:53:39,Credit Card,Services,4261.55,246,906,D20117,285,0,Chennai,Chennai,1,0,0
TX141124,C10849,8583.94,2026-08-18 10:53:54,Debit Card,Services,9027.78,294,114,D20849,245,0,Hyderabad,Hyderabad,1,0,0
TX123067,C10290,641.73,2026-08-18 10:54:43,Credit Card,Entertainment,949.39,219,994,D20290,146,0,Hyderabad,Bengaluru,1,0,0
TX145705,C10183,8666.42,2026-08-18 10:55:13,Credit Card,Entertainment,9475.22,265,718,D88182,0,1,Delhi,Bengaluru,2,0,0
TX147979,C10501,3305.26,2026-08-18 10:55:35,Credit Card,Food & Beverage,2669.69,93,139,D31708,5,1,Hyderabad,Hyderabad,1,0,0
TX134490,C11102,2664.87,2026-08-18 10:55:46,UPI,Retail,3488.44,289,595,D21102,105,0,Chennai,Chennai,2,0,0
TX111833,C10501,2556.4,2026-08-18 10:56:18,UPI,Retail,2669.69,93,139,D20501,65,0,Hyderabad,Hyderabad,1,0,0
TX126617,C10838,537.13,2026-08-18 10:57:02,Debit Card,Entertainment,637.67,136,10,D20838,314,0,Hyderabad,Hyderabad,1,1,0
TX109273,C11306,1764.45,2026-08-18 10:59:35,UPI,Food & Beverage,1873.71,196,1109,D21306,124,0,Ahmedabad,Ahmedabad,2,1,0
TX114813,C10855,2616.98,2026-08-18 11:02:41,UPI,Travel,2790.5,267,1114,D20855,141,0,Ahmedabad,Ahmedabad,1,0,0
TX136777,C10982,940.62,2026-08-18 11:04:28,UPI,Entertainment,1569.17,144,632,D20982,251,0,Pune,Pune,2,0,0
TX130160,C10580,1259.81,2026-08-18 11:04:55,Credit Card,Electronics,3091.0,176,630,D60259,4,1,Kolkata,Kolkata,3,0,0
TX135138,C10875,912.32,2026-08-18 11:05:26,Credit Card,Retail,1202.86,243,271,D20875,125,0,Ahmedabad,Ahmedabad,1,0,0
TX137899,C10667,2469.74,2026-08-18 11:05:41,UPI,Entertainment,2429.28,267,383,D20667,290,0,Pune,Pune,1,0,0
TX137111,C11235,456.79,2026-08-18 11:06:32,UPI,Travel,551.9,123,1001,D21235,32,0,Ahmedabad,Ahmedabad,1,0,0
TX134915,C10410,7987.08,2026-08-18 11:08:26,UPI,Entertainment,7246.56,90,1147,D20410,317,0,Bengaluru,Bengaluru,1,0,0
TX129476,C10999,2178.67,2026-08-18 11:11:07,UPI,Food & Beverage,2280.85,63,955,D20999,53,0,Ahmedabad,Ahmedabad,1,0,0
TX139550,C11300,4244.76,2026-08-18 11:11:35,Credit Card,Food & Beverage,1896.47,169,495,D21300,161,0,Bengaluru,Bengaluru,1,0,0
TX111431,C10600,505.46,2026-08-18 11:11:45,Credit Card,Retail,792.6,240,809,D20600,207,0,Mumbai,Mumbai,1,0,0
TX103674,C10729,763.54,2026-08-18 11:14:57,Credit Card,Electronics,610.89,172,279,D20729,162,0,Ahmedabad,Ahmedabad,1,1,0
TX141917,C10625,610.45,2026-08-18 11:15:38,UPI,Retail,678.55,65,466,D20625,34,0,Hyderabad,Hyderabad,1,0,0
TX144747,C10806,2442.0,2026-08-18 11:16:56,UPI,Travel,3012.24,98,830,D20806,315,0,Ahmedabad,Ahmedabad,1,0,0
TX139487,C10720,3498.26,2026-08-18 11:18:06,UPI,Electronics,3149.14,207,572,D20720,314,0,Kolkata,Kolkata,1,0,0
TX128697,C11435,1899.21,2026-08-18 11:20:01,Credit Card,Food & Beverage,1908.68,72,1009,D21435,260,0,Chennai,Ahmedabad,2,0,0
TX113332,C11258,1037.11,2026-08-18 11:20:16,UPI,Services,1000.61,239,885,D21258,287,0,Delhi,Delhi,1,1,0
TX149180,C10312,3534.51,2026-08-18 11:23:45,UPI,Services,2394.64,295,1177,D20312,280,0,Chennai,Chennai,2,0,0
TX104605,C10196,2086.38,2026-08-18 11:24:40,Debit Card,Entertainment,1463.64,269,458,D20196,313,0,Chennai,Chennai,1,0,0
TX117631,C11227,46307.75,2026-08-18 11:24:55,Net Banking,Travel,17185.03,239,340,D78132,0,1,Mumbai,Ahmedabad,14,3,1
TX114807,C11118,1174.74,2026-08-18 11:25:56,UPI,Entertainment,1126.76,297,271,D21118,91,0,Hyderabad,Hyderabad,1,0,0
TX133716,C10923,2085.06,2026-08-18 11:25:58,UPI,Electronics,1568.16,154,384,D20923,179,0,Mumbai,Mumbai,1,0,0
TX119772,C10004,2294.93,2026-08-18 11:26:20,UPI,Travel,4340.39,201,965,D20004,324,0,Chennai,Chennai,2,0,0
TX136762,C11188,5219.94,2026-08-18 11:26:32,UPI,Services,5381.85,57,203,D21188,334,0,Pune,Pune,1,0,0
TX113622,C11454,4247.85,2026-08-18 11:27:52,Credit Card,Food & Beverage,2866.21,59,925,D21454,217,0,Kolkata,Kolkata,1,0,0
TX142980,C11459,5152.71,2026-08-18 11:28:43,UPI,Food & Beverage,4802.37,198,424,D21459,271,0,Kolkata,Kolkata,1,0,0
TX147462,C11310,1259.1,2026-08-18 11:29:14,UPI,Services,2702.37,93,392,D21310,357,0,Delhi,Delhi,1,0,0
TX148001,C10422,5766.33,2026-08-18 11:30:28,UPI,Retail,5610.7,215,598,D20422,179,0,Bengaluru,Bengaluru,1,0,0
TX127209,C11296,1638.53,2026-08-18 11:31:16,UPI,Travel,2066.7,205,196,D21296,245,0,Delhi,Delhi,1,0,0
TX117786,C10395,4372.27,2026-08-18 11:31:50,UPI,Electronics,5827.23,116,235,D20395,266,0,Ahmedabad,Ahmedabad,1,0,0
TX117980,C10537,5704.97,2026-08-18 11:31:56,UPI,Travel,4523.38,107,1135,D20537,309,0,Mumbai,Mumbai,1,1,0
TX144478,C10751,1769.72,2026-08-18 11:31:59,UPI,Travel,2698.07,241,222,D20751,189,0,Kolkata,Kolkata,2,0,0
TX141022,C10695,1942.63,2026-08-18 11:32:53,UPI,Services,1687.73,252,1024,D20695,233,0,Chennai,Chennai,1,0,0
TX128163,C10320,598.75,2026-08-18 11:36:28,UPI,Food & Beverage,582.41,256,452,D20320,184,0,Delhi,Delhi,1,0,0
TX115867,C10417,4009.2,2026-08-18 11:36:29,UPI,Retail,3391.81,197,16,D20417,332,0,Pune,Pune,1,0,0
TX132895,C10277,8085.05,2026-08-18 11:37:28,UPI,Travel,7229.91,166,559,D20277,291,0,Delhi,Delhi,1,0,0
TX133191,C10274,2336.42,2026-08-18 11:42:13,Debit Card,Retail,3436.4,207,588,D20274,146,0,Hyderabad,Hyderabad,1,0,0
TX125016,C11131,3759.83,2026-08-18 11:42:17,UPI,Entertainment,3210.15,103,648,D21131,87,0,Pune,Pune,1,0,0
TX109368,C10380,1460.33,2026-08-18 11:44:08,Debit Card,Entertainment,2121.31,236,555,D20380,344,0,Hyderabad,Hyderabad,2,0,0
TX142079,C10116,1371.24,2026-08-18 11:44:22,Debit Card,Entertainment,2252.08,105,1151,D20116,91,0,Hyderabad,Hyderabad,1,0,0
TX113072,C10753,2103.78,2026-08-18 11:46:49,Debit Card,Retail,1385.1,177,67,D51612,9,1,Kolkata,Kolkata,1,0,0
TX127637,C10165,2122.19,2026-08-18 11:49:19,UPI,Travel,2058.6,135,1091,D20165,224,0,Hyderabad,Hyderabad,1,0,0
TX144535,C10235,1360.33,2026-08-18 11:49:39,Net Banking,Food & Beverage,2781.82,24,494,D20235,212,0,Mumbai,Mumbai,1,0,0
TX141588,C10050,1064.8,2026-08-18 11:49:42,UPI,Entertainment,701.28,61,1146,D20050,103,0,Pune,Pune,1,0,0
TX148390,C10655,431.85,2026-08-18 11:51:49,Credit Card,Travel,647.04,209,96,D44760,7,1,Bengaluru,Pune,1,0,0
TX109616,C11235,577.83,2026-08-18 11:52:06,Credit Card,Electronics,551.9,123,1001,D21235,79,0,Ahmedabad,Ahmedabad,1,0,0
TX117510,C11123,5627.72,2026-08-18 11:52:48,Debit Card,Retail,4356.07,257,869,D21123,116,0,Chennai,Delhi,1,0,0
TX135925,C10456,3848.11,2026-08-18 11:55:46,Net Banking,Travel,1171.4,223,1023,D36406,0,1,Pune,Delhi,3,2,1
TX126353,C10127,7558.3,2026-08-18 11:55:55,UPI,Travel,8628.79,105,778,D20127,30,0,Hyderabad,Hyderabad,3,0,0
TX120294,C11340,3225.57,2026-08-18 11:56:33,UPI,Food & Beverage,3900.67,114,709,D21340,267,0,Pune,Pune,1,0,0
TX124397,C11326,3998.87,2026-08-18 11:57:44,Net Banking,Services,2903.27,146,1034,D21326,341,0,Chennai,Chennai,1,0,0
TX120651,C10750,3829.13,2026-08-18 11:57:51,Credit Card,Electronics,2861.37,77,893,D20750,278,0,Mumbai,Mumbai,1,1,0
TX101897,C10638,5910.85,2026-08-18 11:58:24,UPI,Travel,4784.97,74,1046,D20638,258,0,Bengaluru,Bengaluru,1,0,0
TX127811,C10761,2037.45,2026-08-18 11:59:09,Credit Card,Food & Beverage,2012.4,247,1137,D20761,177,0,Kolkata,Kolkata,1,0,0
TX141748,C11302,929.52,2026-08-18 11:59:11,UPI,Travel,1042.06,140,767,D21302,110,0,Hyderabad,Hyderabad,1,0,0
TX143019,C10848,819.08,2026-08-18 11:59:41,UPI,Services,750.73,152,50,D20848,34,0,Chennai,Chennai,1,0,0
TX134792,C11025,2378.27,2026-08-18 12:03:11,UPI,Food & Beverage,1664.36,64,465,D21025,94,0,Chennai,Chennai,1,0,0
TX140498,C10444,9823.54,2026-08-18 12:03:47,UPI,Electronics,10409.76,101,998,D20444,100,0,Ahmedabad,Ahmedabad,1,0,0
TX136920,C11044,2967.02,2026-08-18 12:04:38,UPI,Electronics,3202.75,55,933,D89680,0,1,Bengaluru,Bengaluru,2,0,0
TX104800,C10063,7092.41,2026-08-18 12:05:33,UPI,Entertainment,8781.03,138,482,D20063,288,0,Ahmedabad,Ahmedabad,2,0,0
TX108300,C10656,6320.81,2026-08-18 12:05:56,Credit Card,Electronics,4279.76,118,417,D20656,54,0,Ahmedabad,Ahmedabad,3,0,0
TX107046,C10098,743.94,2026-08-18 12:07:00,UPI,Electronics,1148.03,273,521,D20098,232,0,Mumbai,Mumbai,1,1,0
TX126931,C10862,3566.99,2026-08-18 12:08:20,UPI,Electronics,2274.04,297,204,D20862,290,0,Hyderabad,Hyderabad,1,1,0
TX134547,C10513,5190.66,2026-08-18 12:08:27,UPI,Retail,5066.9,129,165,D20513,39,0,Ahmedabad,Ahmedabad,1,0,0
TX109687,C11096,1193.62,2026-08-18 12:09:29,UPI,Entertainment,2125.58,257,413,D21096,279,0,Pune,Pune,1,0,0
TX115509,C10464,1547.16,2026-08-18 12:09:33,Credit Card,Entertainment,2475.4,101,682,D20464,144,0,Kolkata,Kolkata,1,0,0
TX111010,C11028,11068.3,2026-08-18 12:11:10,UPI,Travel,7449.54,257,676,D21028,290,0,Delhi,Delhi,1,0,0
TX141345,C10521,15610.41,2026-08-18 12:14:08,UPI,Services,10567.41,135,226,D20521,47,0,Chennai,Chennai,1,1,0
TX132569,C11391,2753.8,2026-08-18 12:14:11,Credit Card,Entertainment,1710.89,258,535,D21391,148,0,Hyderabad,Hyderabad,1,0,0
TX104608,C10968,5302.49,2026-08-18 12:15:37,UPI,Electronics,5069.99,62,1077,D20968,340,0,Hyderabad,Hyderabad,1,0,0
TX134018,C11144,3232.06,2026-08-18 12:16:02,UPI,Food & Beverage,2526.49,216,1162,D21144,295,0,Hyderabad,Hyderabad,1,0,0
TX142505,C11100,6971.64,2026-08-18 12:17:36,UPI,Food & Beverage,4516.92,228,1028,D21100,329,0,Kolkata,Kolkata,1,0,0
TX145554,C11189,448.45,2026-08-18 12:19:06,Debit Card,Entertainment,707.97,31,527,D21189,295,0,Pune,Pune,2,0,0
TX108096,C10067,1467.61,2026-08-18 12:20:11,UPI,Electronics,793.18,149,462,D20067,275,0,Kolkata,Kolkata,1,0,0
TX149484,C11424,3420.04,2026-08-18 12:20:41,UPI,Retail,5403.71,34,125,D21424,242,0,Mumbai,Mumbai,1,0,0
