transaction_id,customer_id,amount,timestamp,customer_avg_amount,customer_transaction_count,account_age_days,device_id,device_age_days,is_new_device,transaction_location,customer_location,transactions_last_10min,failed_attempts_last_10min,is_fraud,amount_ratio,location_mismatch,high_velocity,high_failed_attempts,new_account,payment_method,merchant_category,pay_Credit Card,pay_Debit Card,pay_Net Banking,pay_UPI,cat_Electronics,cat_Entertainment,cat_Food & Beverage,cat_Retail,cat_Services,cat_Travel
TX120947,C11081,945.66,2026-08-22 20:55:56,878.36,249,668,D21081,265,0,Delhi,Delhi,1,0,0,1.0766200646659683,0,0,0,0,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
TX130499,C10320,573.58,2026-08-22 20:57:42,582.41,256,452,D87591,3,1,Chennai,Delhi,1,1,0,0.9848388592228844,1,0,0,0,Credit Card,Travel,1,0,0,0,0,0,0,0,0,1
TX138349,C10540,3790.59,2026-08-22 20:59:49,5295.7,138,831,D20540,117,0,Pune,Pune,1,0,0,0.7157863927337275,0,0,0,0,Credit Card,Electronics,1,0,0,0,1,0,0,0,0,0
TX144222,C10850,3298.98,2026-08-22 21:00:46,3619.19,275,919,D20850,200,0,Chennai,Chennai,1,1,0,0.9115244018689265,0,0,0,0,Credit Card,Food & Beverage,1,0,0,0,0,0,1,0,0,0
TX106894,C11328,3879.66,2026-08-22 21:01:14,4368.57,81,116,D21328,156,0,Hyderabad,Hyderabad,1,0,0,0.8880846592820992,0,0,0,0,Credit Card,Food & Beverage,1,0,0,0,0,0,1,0,0,0
TX117860,C10624,1547.06,2026-08-22 21:02:08,1213.84,276,699,D20624,133,0,Ahmedabad,Ahmedabad,1,0,0,1.274517234561392,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX142955,C10407,1937.55,2026-08-22 21:04:25,1491.31,133,984,D20407,166,0,Chennai,Chennai,1,0,0,1.2992268542422434,0,0,0,0,Credit Card,Entertainment,1,0,0,0,0,1,0,0,0,0
TX102004,C10313,1855.71,2026-08-22 21:04:54,2996.13,27,778,D20313,251,0,Chennai,Chennai,1,0,0,0.6193689859919296,0,0,0,0,Credit Card,Services,1,0,0,0,0,0,0,0,1,0
TX142095,C10366,2726.92,2026-08-22 21:05:45,3725.71,207,475,D20366,341,0,Pune,Pune,1,0,0,0.7319195535884435,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX100905,C10898,7557.82,2026-08-22 21:05:53,6475.34,192,1135,D20898,191,0,Chennai,Chennai,1,0,0,1.1671696003607532,0,0,0,0,Debit Card,Food & Beverage,0,1,0,0,0,0,1,0,0,0
TX133576,C10838,863.86,2026-08-22 21:05:57,637.67,136,10,D20838,238,0,Hyderabad,Hyderabad,1,0,0,1.354713252936472,0,0,0,1,UPI,Services,0,0,0,1,0,0,0,0,1,0
TX145564,C11471,6382.4,2026-08-22 21:06:50,7110.3,191,971,D21471,286,0,Pune,Pune,1,0,0,0.8976273856236726,0,0,0,0,Debit Card,Retail,0,1,0,0,0,0,0,1,0,0
TX124820,C10946,3257.53,2026-08-22 21:07:19,6049.03,109,920,D20946,139,0,Bengaluru,Bengaluru,2,0,0,0.5385210521356317,0,0,0,0,Credit Card,Entertainment,1,0,0,0,0,1,0,0,0,0
TX134662,C10722,5716.67,2026-08-22 21:09:27,6684.34,58,926,D20722,30,0,Kolkata,Bengaluru,2,0,0,0.8552332765837763,1,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX101621,C11063,2988.36,2026-08-22 21:10:55,2686.92,148,19,D21063,158,0,Pune,Pune,1,0,0,1.1121879326515118,0,0,0,1,Debit Card,Retail,0,1,0,0,0,0,0,1,0,0
TX141295,C10060,759.97,2026-08-22 21:12:28,1119.3,268,669,D20060,140,0,Delhi,Delhi,1,0,0,0.6789689984811936,0,0,0,0,Credit Card,Entertainment,1,0,0,0,0,1,0,0,0,0
TX149526,C11291,1224.93,2026-08-22 21:13:05,905.25,22,858,D21291,308,0,Delhi,Delhi,2,0,0,1.3531400165700083,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX125464,C10621,1032.54,2026-08-22 21:13:55,835.02,169,52,D20621,314,0,Delhi,Delhi,1,0,0,1.236545232449522,0,0,0,0,UPI,Electronics,0,0,0,1,1,0,0,0,0,0
TX126264,C11168,5156.32,2026-08-22 21:15:35,3117.85,171,1044,D21168,309,0,Hyderabad,Hyderabad,1,0,0,1.6538063088346135,0,0,0,0,Credit Card,Services,1,0,0,0,0,0,0,0,1,0
TX109803,C10089,1029.62,2026-08-22 21:15:53,1594.54,170,137,D20089,354,0,Bengaluru,Chennai,1,0,0,0.6457160058700314,1,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX130448,C11271,2199.75,2026-08-22 21:17:15,3819.71,20,1131,D21271,99,0,Kolkata,Kolkata,1,1,0,0.5758945050802285,0,0,0,0,UPI,Services,0,0,0,1,0,0,0,0,1,0
TX124592,C10871,3264.76,2026-08-22 21:17:38,2772.0,185,842,D20871,239,0,Delhi,Delhi,1,0,0,1.1777633477633478,0,0,0,0,Net Banking,Food & Beverage,0,0,1,0,0,0,1,0,0,0
TX113470,C10672,1906.48,2026-08-22 21:19:55,2197.31,133,994,D20672,277,0,Hyderabad,Hyderabad,1,0,0,0.8676427085845876,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX118082,C10171,3674.26,2026-08-22 21:20:30,2750.43,212,773,D20171,234,0,Ahmedabad,Ahmedabad,2,0,0,1.3358856615147452,0,0,0,0,UPI,Services,0,0,0,1,0,0,0,0,1,0
TX127113,C10557,3413.97,2026-08-22 21:21:09,3327.39,155,11,D20557,89,0,Mumbai,Mumbai,1,0,0,1.0260203943631494,0,0,0,1,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX112059,C10634,2063.84,2026-08-22 21:21:19,2103.97,23,464,D20634,235,0,Bengaluru,Bengaluru,1,0,0,0.9809265341235855,0,0,0,0,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
TX116749,C11226,1991.66,2026-08-22 21:22:15,2181.02,196,464,D21226,59,0,Delhi,Delhi,1,0,0,0.9131782377052939,0,0,0,0,Net Banking,Retail,0,0,1,0,0,0,0,1,0,0
TX133270,C11216,13868.25,2026-08-22 21:24:27,10046.03,71,514,D21216,300,0,Kolkata,Kolkata,1,0,0,1.3804706933982875,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX127004,C11014,932.88,2026-08-22 21:25:22,1222.23,163,629,D35996,4,1,Bengaluru,Bengaluru,1,0,0,0.7632605974325618,0,0,0,0,Credit Card,Electronics,1,0,0,0,1,0,0,0,0,0
TX138647,C11471,3495.82,2026-08-22 21:25:54,7110.3,191,971,D21471,220,0,Pune,Pune,1,0,0,0.49165576698592184,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX115201,C10547,1350.85,2026-08-22 21:25:55,845.96,142,313,D20547,197,0,Mumbai,Mumbai,1,0,0,1.5968249089791478,0,0,0,0,Credit Card,Electronics,1,0,0,0,1,0,0,0,0,0
TX125898,C10495,1356.74,2026-08-22 21:26:06,1209.68,246,539,D20495,66,0,Mumbai,Mumbai,1,0,0,1.1215693406520733,0,0,0,0,Credit Card,Electronics,1,0,0,0,1,0,0,0,0,0
TX107447,C10031,2882.65,2026-08-22 21:27:06,3428.9,42,1081,D20031,180,0,Mumbai,Mumbai,1,0,0,0.840692350316428,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX113857,C11349,2432.15,2026-08-22 21:27:17,2410.08,82,925,D21349,109,0,Mumbai,Mumbai,1,0,0,1.009157372369382,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX128153,C10336,13588.24,2026-08-22 21:27:22,7248.62,137,745,D20336,41,0,Kolkata,Kolkata,1,0,0,1.8745968198084602,0,0,0,0,Debit Card,Retail,0,1,0,0,0,0,0,1,0,0
TX113157,C11173,1204.57,2026-08-22 21:27:37,2092.39,150,767,D21173,56,0,Ahmedabad,Ahmedabad,3,0,0,0.5756909562748819,0,0,0,0,Net Banking,Food & Beverage,0,0,1,0,0,0,1,0,0,0
TX137167,C10142,7532.57,2026-08-22 21:27:40,8510.41,46,288,D20142,159,0,Chennai,Chennai,1,0,0,0.8851007178267557,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX107689,C11152,101970.29,2026-08-22 21:31:04,4570.57,61,162,D36288,0,1,Chennai,Mumbai,1,0,1,22.310191070260384,1,0,0,0,Credit Card,Electronics,1,0,0,0,1,0,0,0,0,0
TX143081,C11255,2869.06,2026-08-22 21:31:05,2313.1,127,541,D21255,164,0,Chennai,Chennai,2,0,0,1.2403527733344861,0,0,0,0,Credit Card,Entertainment,1,0,0,0,0,1,0,0,0,0
TX114315,C11354,9053.52,2026-08-22 21:34:03,6316.59,149,1165,D21354,360,0,Ahmedabad,Ahmedabad,1,0,0,1.4332923301971476,0,0,0,0,Credit Card,Travel,1,0,0,0,0,0,0,0,0,1
TX125478,C10567,1366.36,2026-08-22 21:34:17,1310.98,77,59,D20567,238,0,Pune,Pune,1,0,0,1.0422432073715846,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX119873,C11070,5619.23,2026-08-22 21:34:35,6434.79,90,772,D21070,86,0,Pune,Pune,1,0,0,0.8732577131499241,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX129088,C10801,538.53,2026-08-22 21:36:03,554.51,215,1096,D20801,279,0,Bengaluru,Bengaluru,1,0,0,0.9711817640799986,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX102371,C10750,2213.59,2026-08-22 21:36:06,2861.37,77,893,D20750,78,0,Mumbai,Mumbai,1,0,0,0.7736119411330936,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX125558,C11009,1734.06,2026-08-22 21:36:20,1331.13,79,281,D21009,106,0,Chennai,Chennai,1,0,0,1.3026977079624078,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX124986,C10996,2472.07,2026-08-22 21:36:34,1734.48,197,568,D20996,348,0,Hyderabad,Hyderabad,1,0,0,1.4252513721691804,0,0,0,0,UPI,Services,0,0,0,1,0,0,0,0,1,0
TX126773,C10690,4187.69,2026-08-22 21:37:56,3714.98,19,311,D20690,351,0,Chennai,Chennai,3,0,0,1.12724429202849,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX101904,C10930,4792.45,2026-08-22 21:38:42,2888.73,167,446,D20930,107,0,Kolkata,Kolkata,1,0,0,1.659016245893524,0,0,0,0,Net Banking,Electronics,0,0,1,0,1,0,0,0,0,0
TX131021,C11456,4288.49,2026-08-22 21:39:51,3837.56,299,598,D21456,268,0,Kolkata,Kolkata,1,0,0,1.1175043517234908,0,0,0,0,Credit Card,Travel,1,0,0,0,0,0,0,0,0,1
TX112452,C10163,1782.65,2026-08-22 21:39:55,1357.95,28,48,D20163,63,0,Mumbai,Mumbai,1,0,0,1.3127508376597077,0,0,0,0,Credit Card,Services,1,0,0,0,0,0,0,0,1,0
TX148423,C11104,923.71,2026-08-22 21:40:18,735.78,239,29,D21104,342,0,Ahmedabad,Ahmedabad,1,0,0,1.2554160210932617,0,0,0,1,Debit Card,Entertainment,0,1,0,0,0,1,0,0,0,0
TX121097,C10205,7431.27,2026-08-22 21:40:55,7503.81,201,773,D20205,150,0,Pune,Pune,1,0,0,0.9903329108812723,0,0,0,0,UPI,Services,0,0,0,1,0,0,0,0,1,0
TX111849,C11294,3962.07,2026-08-22 21:42:14,4560.22,47,453,D21294,332,0,Pune,Pune,1,0,0,0.8688330826144353,0,0,0,0,Credit Card,Entertainment,1,0,0,0,0,1,0,0,0,0
TX140640,C11059,866.44,2026-08-22 21:42:23,901.82,56,513,D21059,101,0,Kolkata,Kolkata,1,0,0,0.9607682242576124,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX121720,C11456,6843.46,2026-08-22 21:44:45,3837.56,299,598,D21456,58,0,Kolkata,Kolkata,2,0,0,1.7832841701497828,0,0,0,0,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
TX131152,C11274,1059.56,2026-08-22 21:44:55,733.3,280,494,D21274,224,0,Pune,Pune,1,0,0,1.4449202236465295,0,0,0,0,Credit Card,Entertainment,1,0,0,0,0,1,0,0,0,0
TX116376,C10217,13998.77,2026-08-22 21:45:20,7312.92,204,676,D20217,205,0,Hyderabad,Hyderabad,3,0,0,1.9142517626338043,0,0,0,0,Credit Card,Electronics,1,0,0,0,1,0,0,0,0,0
TX102165,C11086,16248.63,2026-08-22 21:45:31,7596.16,219,509,D92965,0,1,Chennai,Mumbai,14,6,1,2.139058418990648,1,1,1,0,Net Banking,Electronics,0,0,1,0,1,0,0,0,0,0
TX117195,C11265,12841.46,2026-08-22 21:46:12,6977.62,82,940,D21265,221,0,Bengaluru,Bengaluru,1,0,0,1.840378237851875,0,0,0,0,Debit Card,Retail,0,1,0,0,0,0,0,1,0,0
TX136629,C10102,7588.81,2026-08-22 21:46:26,3844.46,60,584,D20102,236,0,Hyderabad,Hyderabad,1,0,0,1.9739599319540326,0,0,0,0,UPI,Electronics,0,0,0,1,1,0,0,0,0,0
TX118677,C10623,672.43,2026-08-22 21:47:25,994.71,14,787,D20623,269,0,Chennai,Chennai,1,0,0,0.6760060721215227,0,0,0,0,Credit Card,Entertainment,1,0,0,0,0,1,0,0,0,0
TX106127,C10662,702.91,2026-08-22 21:48:07,563.5,229,369,D20662,133,0,Mumbai,Mumbai,1,0,0,1.2474001774622892,0,0,0,0,Credit Card,Electronics,1,0,0,0,1,0,0,0,0,0
TX122104,C11074,7518.23,2026-08-22 21:48:41,9317.53,74,972,D21074,60,0,Pune,Pune,1,0,0,0.8068908820256011,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX143046,C10904,10163.94,2026-08-22 21:50:43,17158.04,125,950,D20904,354,0,Pune,Pune,1,0,0,0.5923718559928757,0,0,0,0,Debit Card,Services,0,1,0,0,0,0,0,0,1,0
TX119253,C10311,2245.01,2026-08-22 21:51:41,2019.1,220,41,D20311,128,0,Kolkata,Kolkata,1,0,0,1.1118864840770641,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX111592,C10661,3055.65,2026-08-22 21:52:11,3739.1,17,147,D20661,86,0,Hyderabad,Hyderabad,1,0,0,0.817215372683266,0,0,0,0,Credit Card,Electronics,1,0,0,0,1,0,0,0,0,0
TX143792,C10464,2503.55,2026-08-22 21:55:21,2475.4,101,682,D20464,273,0,Kolkata,Kolkata,1,0,0,1.0113718994909915,0,0,0,0,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
TX132959,C11229,3718.97,2026-08-22 21:55:44,5757.36,149,308,D21229,334,0,Ahmedabad,Ahmedabad,1,0,0,0.6459505745688996,0,0,0,0,Credit Card,Services,1,0,0,0,0,0,0,0,1,0
TX103424,C10406,1642.47,2026-08-22 21:56:01,1697.19,34,964,D20406,362,0,Chennai,Chennai,1,0,0,0.9677584713555937,0,0,0,0,Credit Card,Entertainment,1,0,0,0,0,1,0,0,0,0
TX128716,C10101,3739.32,2026-08-22 21:56:09,3094.4,297,736,D90844,4,1,Ahmedabad,Ahmedabad,1,0,0,1.208415201654602,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX149968,C10100,4713.56,2026-08-22 21:57:12,7030.96,152,1125,D20100,291,0,Pune,Pune,1,0,0,0.6704006280792382,0,0,0,0,Credit Card,Entertainment,1,0,0,0,0,1,0,0,0,0
TX131838,C10740,1973.8,2026-08-22 21:58:09,2863.07,161,582,D36995,8,1,Kolkata,Kolkata,3,0,0,0.6893998400318538,0,0,0,0,UPI,Services,0,0,0,1,0,0,0,0,1,0
TX112887,C10899,3173.03,2026-08-22 21:59:33,2717.22,225,416,D20899,257,0,Pune,Pune,1,0,0,1.1677486548752034,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX126572,C11394,4407.0,2026-08-22 22:00:14,3752.16,109,131,D72828,4,1,Mumbai,Mumbai,1,1,0,1.1745234744787003,0,0,0,0,UPI,Electronics,0,0,0,1,1,0,0,0,0,0
TX133358,C11330,5538.47,2026-08-22 22:01:06,4668.13,180,872,D21330,336,0,Chennai,Chennai,1,0,0,1.186442965384426,0,0,0,0,Net Banking,Retail,0,0,1,0,0,0,0,1,0,0
TX104384,C10534,2178.85,2026-08-22 22:01:21,3286.26,72,1194,D20534,128,0,Mumbai,Mumbai,2,0,0,0.6630181422042077,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX106643,C10304,2466.67,2026-08-22 22:01:28,3085.63,189,719,D20304,146,0,Mumbai,Delhi,1,0,0,0.7994056319130939,1,0,0,0,Debit Card,Electronics,0,1,0,0,1,0,0,0,0,0
TX101537,C10484,8111.32,2026-08-22 22:01:32,11541.92,140,933,D20484,230,0,Ahmedabad,Ahmedabad,1,0,0,0.7027704229452292,0,0,0,0,Debit Card,Travel,0,1,0,0,0,0,0,0,0,1
TX104039,C10132,955.35,2026-08-22 22:02:39,912.62,188,1076,D20132,240,0,Mumbai,Mumbai,1,0,0,1.0468212399465275,0,0,0,0,UPI,Services,0,0,0,1,0,0,0,0,1,0
TX122169,C11238,8455.19,2026-08-22 22:03:29,6494.87,147,348,D21238,264,0,Bengaluru,Hyderabad,1,0,0,1.3018259025969727,1,0,0,0,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
TX139705,C10832,684.19,2026-08-22 22:03:50,842.95,99,350,D20832,141,0,Bengaluru,Bengaluru,3,0,0,0.8116614271309093,0,0,0,0,UPI,Electronics,0,0,0,1,1,0,0,0,0,0
TX137460,C10745,8848.52,2026-08-22 22:03:51,6190.87,75,851,D20745,201,0,Ahmedabad,Ahmedabad,1,0,0,1.4292853831529333,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX135448,C11209,1626.39,2026-08-22 22:05:48,1599.76,278,276,D21209,106,0,Chennai,Chennai,1,0,0,1.0166462469370405,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX146803,C10912,9189.82,2026-08-22 22:06:08,18886.47,273,803,D20912,279,0,Chennai,Chennai,2,1,0,0.48658219349619064,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX121316,C10426,2724.59,2026-08-22 22:07:17,2829.49,172,1017,D20426,91,0,Delhi,Delhi,1,0,0,0.962926181043227,0,0,0,0,Debit Card,Food & Beverage,0,1,0,0,0,0,1,0,0,0
TX142762,C10235,1715.46,2026-08-22 22:09:55,2781.82,24,494,D20235,54,0,Mumbai,Mumbai,1,0,0,0.6166682243998534,0,0,0,0,Credit Card,Services,1,0,0,0,0,0,0,0,1,0
TX125249,C10311,2178.45,2026-08-22 22:10:42,2019.1,220,41,D20311,355,0,Ahmedabad,Kolkata,1,0,0,1.0789213015700063,1,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX110505,C10415,7580.24,2026-08-22 22:11:23,6203.02,68,825,D20415,360,0,Pune,Pune,2,0,0,1.2220241108363343,0,0,0,0,Net Banking,Food & Beverage,0,0,1,0,0,0,1,0,0,0
TX100197,C10211,13058.3,2026-08-22 22:11:38,6037.22,282,993,D20211,215,0,Delhi,Delhi,1,0,0,2.1629657358850594,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX123579,C10759,1098.87,2026-08-22 22:12:01,1515.4,173,494,D20759,320,0,Bengaluru,Bengaluru,1,0,0,0.7251352778144383,0,0,0,0,Debit Card,Electronics,0,1,0,0,1,0,0,0,0,0
TX127950,C11490,6858.37,2026-08-22 22:12:02,5108.14,226,1129,D21490,360,0,Pune,Pune,1,0,0,1.3426354798419775,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX121397,C10303,965.39,2026-08-22 22:14:03,1263.15,260,673,D20303,215,0,Kolkata,Kolkata,2,0,0,0.7642718600324585,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX118296,C11219,3073.44,2026-08-22 22:15:55,2365.91,119,932,D21219,135,0,Mumbai,Mumbai,1,0,0,1.299051950412315,0,0,0,0,UPI,Services,0,0,0,1,0,0,0,0,1,0
TX139237,C11452,1216.32,2026-08-22 22:16:37,2089.54,79,1149,D21452,122,0,Chennai,Chennai,1,0,0,0.5820994094393981,0,0,0,0,UPI,Services,0,0,0,1,0,0,0,0,1,0
TX141580,C10850,3975.32,2026-08-22 22:16:44,3619.19,275,919,D20850,312,0,Chennai,Chennai,1,0,0,1.0984004708235822,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX137428,C10899,2458.19,2026-08-22 22:18:58,2717.22,225,416,D20899,190,0,Pune,Pune,1,0,0,0.9046709504567169,0,0,0,0,Credit Card,Entertainment,1,0,0,0,0,1,0,0,0,0
TX141197,C10282,2557.84,2026-08-22 22:19:02,3278.7,24,1190,D20282,31,0,Chennai,Chennai,3,0,0,0.7801384695153568,0,0,0,0,Debit Card,Travel,0,1,0,0,0,0,0,0,0,1
TX140605,C10024,2369.11,2026-08-22 22:19:29,2847.22,50,1190,D20024,360,0,Hyderabad,Hyderabad,1,0,0,0.8320783079635575,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX137199,C10352,3182.99,2026-08-22 22:22:21,4308.69,241,107,D20352,239,0,Hyderabad,Hyderabad,1,0,0,0.738737296022689,0,0,0,0,Net Banking,Services,0,0,1,0,0,0,0,0,1,0
TX111220,C10149,789.62,2026-08-22 22:22:25,788.56,34,957,D20149,120,0,Chennai,Chennai,1,0,0,1.0013442223800346,0,0,0,0,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
TX123948,C10269,1065.61,2026-08-22 22:22:49,1833.38,246,1075,D20269,73,0,Hyderabad,Hyderabad,1,0,0,0.5812270233121338,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX111611,C10407,1287.12,2026-08-22 22:24:35,1491.31,133,984,D20407,277,0,Chennai,Chennai,1,0,0,0.8630801107750903,0,0,0,0,Net Banking,Retail,0,0,1,0,0,0,0,1,0,0
TX138589,C10339,11452.31,2026-08-22 22:26:15,12981.87,38,1142,D20339,87,0,Chennai,Chennai,1,0,0,0.8821772210012886,0,0,0,0,Credit Card,Entertainment,1,0,0,0,0,1,0,0,0,0
TX121593,C11203,2778.07,2026-08-22 22:26:37,2165.75,218,494,D21203,46,0,Pune,Pune,1,0,0,1.2827288468198084,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX114545,C10640,10428.92,2026-08-22 22:27:01,11673.37,182,681,D20640,208,0,Chennai,Delhi,1,0,0,0.8933941098414596,1,0,0,0,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
TX124136,C11412,1032.24,2026-08-22 22:27:02,1680.07,115,820,D21412,336,0,Mumbai,Mumbai,2,0,0,0.6144029713047671,0,0,0,0,Debit Card,Travel,0,1,0,0,0,0,0,0,0,1
TX143811,C10535,2622.96,2026-08-22 22:28:18,2067.22,185,790,D20535,238,0,Delhi,Delhi,2,0,0,1.2688344733506838,0,0,0,0,Credit Card,Travel,1,0,0,0,0,0,0,0,0,1
TX149303,C10926,2525.74,2026-08-22 22:28:36,1549.91,299,304,D20926,208,0,Pune,Pune,1,0,0,1.629604299604493,0,0,0,0,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
TX113005,C10678,2467.48,2026-08-22 22:28:40,3702.75,212,265,D20678,272,0,Mumbai,Mumbai,1,0,0,0.6663911957329012,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX101267,C11066,2808.02,2026-08-22 22:28:51,2963.57,250,572,D21066,120,0,Chennai,Chennai,1,0,0,0.9475126283502667,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX115886,C10963,3441.6,2026-08-22 22:28:58,2006.26,273,283,D20963,109,0,Pune,Pune,3,0,0,1.7154307019030435,0,0,0,0,Credit Card,Food & Beverage,1,0,0,0,0,0,1,0,0,0
TX111352,C10189,2235.8,2026-08-22 22:29:05,1997.63,292,698,D20189,63,0,Chennai,Chennai,3,0,0,1.1192262831455275,0,0,0,0,Credit Card,Services,1,0,0,0,0,0,0,0,1,0
TX129867,C11336,1384.31,2026-08-22 22:29:26,1425.68,282,1039,D80361,0,1,Ahmedabad,Ahmedabad,1,0,0,0.9709822681106559,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX110685,C10415,9776.45,2026-08-22 22:29:43,6203.02,68,825,D20415,53,0,Pune,Pune,1,0,0,1.5760790711621113,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX116915,C11365,1935.64,2026-08-22 22:30:25,1687.11,209,512,D21365,354,0,Kolkata,Kolkata,1,0,0,1.1473110822649384,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX138594,C11372,7811.9,2026-08-22 22:30:54,6693.28,214,900,D21372,83,0,Bengaluru,Kolkata,1,0,0,1.1671258336719814,1,0,0,0,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
TX116732,C10919,336.08,2026-08-22 22:31:08,742.49,269,423,D20919,246,0,Ahmedabad,Ahmedabad,2,0,0,0.45263909278239434,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX146542,C11197,2532.51,2026-08-22 22:34:26,1884.08,69,852,D21197,127,0,Ahmedabad,Ahmedabad,1,0,0,1.344162668251879,0,0,0,0,UPI,Electronics,0,0,0,1,1,0,0,0,0,0
TX122848,C11489,14231.5,2026-08-22 22:38:45,14786.72,31,215,D21489,143,0,Kolkata,Kolkata,1,0,0,0.9624514429163467,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX124566,C10918,4123.57,2026-08-22 22:39:37,3352.68,113,811,D20918,46,0,Hyderabad,Hyderabad,1,0,0,1.2299324719329014,0,0,0,0,UPI,Electronics,0,0,0,1,1,0,0,0,0,0
TX106621,C10211,3791.33,2026-08-22 22:40:14,6037.22,282,993,D20211,278,0,Pune,Delhi,1,0,0,0.6279926853750567,1,0,0,0,Debit Card,Food & Beverage,0,1,0,0,0,0,1,0,0,0
TX127095,C10842,11521.41,2026-08-22 22:40:53,9739.5,17,1186,D20842,67,0,Chennai,Kolkata,1,0,0,1.1829570306483905,1,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX136979,C11191,7578.53,2026-08-22 22:41:28,6150.2,125,834,D21191,83,0,Hyderabad,Hyderabad,1,0,0,1.232241227927547,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX113119,C11325,846.44,2026-08-22 22:41:35,895.12,189,935,D21325,101,0,Kolkata,Kolkata,1,0,0,0.945616230226115,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX123415,C10927,2078.16,2026-08-22 22:42:28,2039.01,224,983,D20927,307,0,Delhi,Delhi,1,0,0,1.0192004943575559,0,0,0,0,UPI,Services,0,0,0,1,0,0,0,0,1,0
TX106298,C11489,18363.06,2026-08-22 22:42:35,14786.72,31,215,D21489,118,0,Kolkata,Kolkata,2,0,0,1.2418616163692828,0,0,0,0,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
TX124491,C10583,1086.34,2026-08-22 22:44:06,1871.65,79,434,D20583,282,0,Chennai,Chennai,1,0,0,0.5804183474474394,0,0,0,0,UPI,Services,0,0,0,1,0,0,0,0,1,0
